2.5	1.43
2.5	1.44
2.5	1.45
2.5	1.46
2.5	1.47
2.5	1.48
2.5	1.49
2.5	1.5
2.5	1.51
2.5	1.52
2.5	1.53
2.5	1.54
2.5	1.55
2.5	1.56
2.5	1.57
2.5	1.58
2.5	1.59
2.5	1.6
2.5	1.61
2.5	1.62
2.5	1.63
2.5	1.64
2.5	1.65
2.5	1.66
2.5	1.67
2.5	1.68
2.5	1.69
2.5	1.7
2.5	1.71
2.5	1.72
2.5	1.73
2.5	1.74
2.5	1.75
2.5	1.76
2.5	1.77
2.5	1.78
2.5	1.79
2.5	1.8
2.5	1.81
2.5	1.82
2.5	1.83
2.5	1.84
2.5	1.85
2.5	1.86
2.5	1.87
2.5	1.88
2.5	1.89
2.5	1.9
2.5	1.91
2.5	1.92
2.5	1.93
2.5	1.94
2.5	1.95
2.5	1.96
2.5	1.97
2.5	1.98
2.5	1.99
2.5	2
2.5	2.01
2.5	2.02
2.5	2.03
2.5	2.04
2.5	2.05
2.5	2.06
2.5	2.07
2.5	2.08
2.5	2.09
2.5	2.1
2.5	2.11
2.5	2.12
2.5	2.13
2.5	2.14
2.5	2.15
2.5	2.16
2.5	2.17
2.5	2.18
2.5	2.19
2.5	2.2
2.5	2.21
2.5	2.22
2.5	2.23
2.5	2.24
2.5	2.25
2.5	2.26
2.5	2.27
2.5	2.28
2.5	2.29
2.5	2.3
2.5	2.31
2.5	2.32
2.5	2.33
2.5	2.34
2.5	2.35
2.5	2.36
2.5	2.37
2.5	2.38
2.5	2.39
2.5	2.4
2.5	2.41
2.5	2.42
2.5	2.43
2.5	2.44
2.5	2.45
2.5	2.46
2.5	2.47
2.5	2.48
2.5	2.49
2.5	2.5
0	0
0.01	0
0.02	0
0.03	0
0.04	0
0.05	0
0.06	0
0.07	0
0.08	0
0.09	0
0.1	0
0.11	0
0.12	0
0.13	0
0.14	0
0.15	0
0.16	0
0.17	0
0.18	0
0.19	0
0.2	0
0.21	0
0.22	0
0.23	0
0.24	0
0.25	0
0.26	0
0.27	0
0.28	0
0.29	0
0.3	0
0.31	0
0.32	0
0.33	0
0.34	0
0.35	0
0.36	0
0.37	0
0.38	0
0.39	0
0.4	0
0.41	0
0.42	0
0.43	0
0.44	0
0.45	0
0.46	0
0.47	0
0.48	0
0.49	0
0.5	0
0.51	0
0.52	0
0.53	0
0.54	0
0.55	0
0.56	0
0.57	0
0.58	0
0.59	0
0.6	0
0.61	0
0.62	0
0.63	0
0.64	0
0.65	0
0.66	0
0.67	0
0.68	0
0.69	0
0.7	0
0.71	0
0.72	0
0.73	0
0.74	0
0.75	0
0.76	0
0.77	0
0.78	0
0.79	0
0.8	0
0.81	0
0.82	0
0.83	0
0.84	0
0.85	0
0.86	0
0.87	0
0.88	0
0.89	0
0.9	0
0.91	0
0.92	0
0.93	0
0.94	0
0.95	0
0.96	0
0.97	0
0.98	0
0.99	0
1	0
1.01	0
1.02	0
1.03	0
1.04	0
1.05	0
1.06	0
1.07	0
1.08	0
1.09	0
1.1	0
1.11	0
1.12	0
1.13	0
1.14	0
1.15	0
1.16	0
1.17	0
1.18	0
1.19	0
1.2	0
1.21	0
1.22	0
1.23	0
1.24	0
1.25	0
1.26	0
1.27	0
1.28	0
1.29	0
1.3	0
1.31	0
1.32	0
1.33	0
1.34	0
1.35	0
1.36	0
1.37	0
1.38	0
1.39	0
1.4	0
1.41	0
1.42	0
1.43	0
1.44	0
1.45	0
1.46	0
1.47	0
1.48	0
1.49	0
1.5	0
1.51	0
1.52	0
1.53	0
1.54	0
1.55	0
1.56	0
1.57	0
1.58	0
1.59	0
1.6	0
1.61	0
1.62	0
1.63	0
1.64	0
1.65	0
1.66	0
1.67	0
1.68	0
1.69	0
1.7	0
1.71	0
1.72	0
1.73	0
1.74	0
1.75	0
1.76	0
1.77	0
1.78	0
1.79	0
1.8	0
1.81	0
1.82	0
1.83	0
1.84	0
1.85	0
1.86	0
1.87	0
1.88	0
1.89	0
1.9	0
1.91	0
1.92	0
1.93	0
1.94	0
1.95	0
1.96	0
1.97	0
1.98	0
1.99	0
2	0
2.01	0
2.02	0
2.03	0
2.04	0
2.05	0
2.06	0
2.07	0
2.08	0
2.09	0
2.1	0
2.11	0
2.12	0
2.13	0
2.14	0
2.15	0
2.16	0
2.17	0
2.18	0
2.19	0
2.2	0
2.21	0
2.22	0
2.23	0
2.24	0
2.25	0
2.26	0
2.27	0
2.28	0
2.29	0
2.3	0
2.31	0
2.32	0
2.33	0
2.34	0
2.35	0
2.36	0
2.37	0
2.38	0
2.39	0
2.4	0
2.41	0
2.42	0
2.43	0
2.44	0
2.45	0
2.46	0
2.47	0
2.48	0
2.49	0
2.5	0
2.5	0
2.5	0.01
2.5	0.02
2.5	0.03
2.5	0.04
2.5	0.05
2.5	0.06
2.5	0.07
2.5	0.08
2.5	0.09
2.5	0.1
2.5	0.11
2.5	0.12
2.5	0.13
2.5	0.14
2.5	0.15
2.5	0.16
2.5	0.17
2.5	0.18
2.5	0.19
2.5	0.2
2.5	0.21
2.5	0.22
2.5	0.23
2.5	0.24
2.5	0.25
2.5	0.26
2.5	0.27
2.5	0.28
2.5	0.29
2.5	0.3
2.5	0.31
2.5	0.32
2.5	0.33
2.5	0.34
2.5	0.35
2.5	0.36
2.5	0.37
2.5	0.38
2.5	0.39
2.5	0.4
2.5	0.41
2.5	0.42
2.5	0.43
2.5	0.44
2.5	0.45
2.5	0.46
2.5	0.47
2.5	0.48
2.5	0.49
2.5	0.5
2.5	0.51
2.5	0.52
2.5	0.53
2.5	0.54
2.5	0.55
2.5	0.56
2.5	0.57
2.5	0.58
2.5	0.59
2.5	0.6
2.5	0.61
2.5	0.62
2.5	0.63
2.5	0.64
2.5	0.65
2.5	0.66
2.5	0.67
2.5	0.68
2.5	0.69
2.5	0.7
2.5	0.71
2.5	0.72
2.5	0.73
2.5	0.74
2.5	0.75
2.5	0.76
2.5	0.77
2.5	0.78
2.5	0.79
2.5	0.8
2.5	0.81
2.5	0.82
2.5	0.83
2.5	0.84
2.5	0.85
2.5	0.86
2.5	0.87
2.5	0.88
2.5	0.89
2.5	0.9
2.5	0.91
2.5	0.92
2.5	0.93
2.5	0.94
2.5	0.95
2.5	0.96
2.5	0.97
2.5	0.98
2.5	0.99
2.5	1
2.5	1.01
2.5	1.02
2.5	1.03
2.5	1.04
2.5	1.05
2.5	1.06
2.5	1.07
2.5	1.08
2.5	1.09
2.5	1.1
2.5	1.11
2.5	1.12
2.5	1.13
2.5	1.14
2.5	1.15
2.5	1.16
2.5	1.17
2.5	1.18
2.5	1.19
2.5	1.2
2.5	1.21
2.5	1.22
2.5	1.23
2.5	1.24
2.5	1.25
2.5	1.26
2.5	1.27
2.5	1.28
2.5	1.29
2.5	1.3
2.5	1.31
2.5	1.32
2.5	1.33
2.5	1.34
2.5	1.35
2.5	1.36
2.5	1.37
2.5	1.38
2.5	1.39
2.5	1.4
2.5	1.41
2.5	1.42
2.5	1.43
2.5	1.44
2.5	1.45
2.5	1.46
2.5	1.47
2.5	1.48
2.5	1.49
2.5	1.5
2.5	1.51
2.5	1.52
2.5	1.53
2.5	1.54
2.5	1.55
2.5	1.56
2.5	1.57
2.5	1.58
2.5	1.59
2.5	1.6
2.5	1.61
2.5	1.62
2.5	1.63
2.5	1.64
2.5	1.65
2.5	1.66
2.5	1.67
2.5	1.68
2.5	1.69
2.5	1.7
2.5	1.71
2.5	1.72
2.5	1.73
2.5	1.74
2.5	1.75
2.5	1.76
2.5	1.77
2.5	1.78
2.5	1.79
2.5	1.8
2.5	1.81
2.5	1.82
2.5	1.83
2.5	1.84
2.5	1.85
2.5	1.86
2.5	1.87
2.5	1.88
2.5	1.89
2.5	1.9
2.5	1.91
2.5	1.92
2.5	1.93
2.5	1.94
2.5	1.95
2.5	1.96
2.5	1.97
2.5	1.98
2.5	1.99
2.5	2
2.5	2.01
2.5	2.02
2.5	2.03
2.5	2.04
2.5	2.05
2.5	2.06
2.5	2.07
2.5	2.08
2.5	2.09
2.5	2.1
2.5	2.11
2.5	2.12
2.5	2.13
2.5	2.14
2.5	2.15
2.5	2.16
2.5	2.17
2.5	2.18
2.5	2.19
2.5	2.2
2.5	2.21
2.5	2.22
2.5	2.23
2.5	2.24
2.5	2.25
2.5	2.26
2.5	2.27
2.5	2.28
2.5	2.29
2.5	2.3
2.5	2.31
2.5	2.32
2.5	2.33
2.5	2.34
2.5	2.35
2.5	2.36
2.5	2.37
2.5	2.38
2.5	2.39
2.5	2.4
2.5	2.41
2.5	2.42
2.5	2.43
2.5	2.44
2.5	2.45
2.5	2.46
2.5	2.47
2.5	2.48
2.5	2.49
2.5	2.5
